"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.4042","TIMP2","Glioma","High - Low",0.492770565283883,0.151686141931051,0.230843600935051
"High...Low.4043","TIMP4","Glioma","High - Low",1.63123763542172,0.106251183521014,0.174429914371133
"High...Low.4044","TJP1","Glioma","High - Low",1.01230006991971,0.0365865819606793,0.0773439806312866
"High...Low.4045","TK1","Glioma","High - Low",1.37598069358667,0.107246562127995,0.175514662370936
"High...Low.4046","SEC62","Glioma","High - Low",0.404291267116518,0.0347823786897413,0.0745767916429462
"High...Low.4047","TLR1","Glioma","High - Low",0.227282804205551,0.692324631285345,0.761341960363678
"High...Low.4048","TLR2","Glioma","High - Low",0.414643791350601,0.623666656063697,0.701149754829402
"High...Low.4049","TLR3","Glioma","High - Low",0.506113797248148,0.426821380091617,0.522192551176047
"High...Low.4050","TSPAN6","Glioma","High - Low",1.892166819169,0.00500716653613357,0.0194696901362538
"High...Low.4051","GPR137B","Glioma","High - Low",0.299680997020542,0.297191399251785,0.393033449328641
"High...Low.4052","TM7SF2","Glioma","High - Low",1.22307451458708,0.00794436526472424,0.0265630679217486
"High...Low.4053","TRAPPC10","Glioma","High - Low",0.829130244928794,0.0245722381861914,0.0578047169649176
"High...Low.4054","TMOD1","Glioma","High - Low",0.636628356481673,0.155574725085788,0.23527520361814
"High...Low.4055","CLEC3B","Glioma","High - Low",-0.0344122920967133,0.961547653523736,0.97321674076214
"High...Low.4056","TNR","Glioma","High - Low",0.976167747940686,0.241277238789518,0.332696310521267
"High...Low.4057","TOP1","Glioma","High - Low",0.797786735393923,0.00077522495313025,0.00628921656523388
"High...Low.4058","TPD52L1","Glioma","High - Low",-0.671671067122224,0.274272502193971,0.368340937818242
"High...Low.4059","TPD52L2","Glioma","High - Low",0.813426361757339,0.0077328845196827,0.0260832841491109
"High...Low.4060","TPM2","Glioma","High - Low",0.9603548794331,0.0313596582945197,0.0692450869660102
"High...Low.4061","TPM4","Glioma","High - Low",0.529697579172081,0.204181924695076,0.290978899167513
"High...Low.4062","TPP2","Glioma","High - Low",0.655659865705062,0.0259384085751513,0.0601341221464291
"High...Low.4063","TPR","Glioma","High - Low",1.02970388151727,0.00445438642943823,0.0179962159540463
"High...Low.4064","NR2C1","Glioma","High - Low",1.00936273451894,0.00274670281825906,0.0133357753763832
"High...Low.4065","NR2C2","Glioma","High - Low",0.850997343111934,0.000103659314557773,0.00209785945103475
"High...Low.4066","TRIP6","Glioma","High - Low",0.513311339833611,0.0764659731321361,0.135340017868639
"High...Low.4067","TRPC1","Glioma","High - Low",1.26206276869358,0.00375989191459744,0.016269671093767
"High...Low.4068","TRPM2","Glioma","High - Low",-0.393734134336973,0.427679086539577,0.523025119935483
"High...Low.4069","TSPY1","Glioma","High - Low",-0.780909380207603,0.342646630202773,0.438868460973972
"High...Low.4070","TSPYL1","Glioma","High - Low",0.475425499118261,0.0310043238892601,0.0686224842809284
"High...Low.4071","EIPR1","Glioma","High - Low",1.29217328961105,0.0404258606367061,0.0832453850549774
"High...Low.4072","GFUS","Glioma","High - Low",1.66341101684972,0.000296606479956034,0.00362291534379134
"High...Low.4073","DNAJC7","Glioma","High - Low",0.956487796475761,0.00095431357134174,0.0070319538003088
"High...Low.4074","TTK","Glioma","High - Low",0.888545274872093,0.0970194377095014,0.162523398407492
"High...Low.4075","TUB","Glioma","High - Low",1.28829009764809,0.00346223349389393,0.0154316933457754
"High...Low.4076","TULP3","Glioma","High - Low",0.0443604416951894,0.853171793602138,0.892101697175678
"High...Low.4077","HIRA","Glioma","High - Low",0.452422600513174,0.000884007640668299,0.00676183032868049
"High...Low.4078","TXN","Glioma","High - Low",0.452617576987524,0.0957905420032538,0.160949744256462
"High...Low.4079","TYK2","Glioma","High - Low",0.943158916412974,0.000849606967951566,0.00663989068795247
"High...Low.4080","TYROBP","Glioma","High - Low",0.0924785932300512,0.89952429541471,0.927576872275966
"High...Low.4081","UBA52","Glioma","High - Low",0.991484371854754,0.000942698967849177,0.00699359789519384
"High...Low.4082","UBA1","Glioma","High - Low",0.673418928476354,0.000287438003444287,0.00355738489328875
"High...Low.4083","UBE2B","Glioma","High - Low",0.485767244603048,0.0381343244292565,0.0797143748525998
"High...Low.4084","UBE2D1","Glioma","High - Low",0.706027791510518,0.0932876529774237,0.157654688705006
"High...Low.4085","UBE2D3","Glioma","High - Low",0.782406092969166,0.0002651148633212,0.00339089998114928
"High...Low.4086","UBE2G1","Glioma","High - Low",0.82274097823666,0.000373394027892764,0.00412467501687846
"High...Low.4087","UBE2H","Glioma","High - Low",1.31022250749584,1.52611098697797e-06,0.000249786215793619
"High...Low.4088","UBE2V2","Glioma","High - Low",0.627922564387933,0.00138725606340837,0.00875830804931014
"High...Low.4089","UCN","Glioma","High - Low",0.381872488235414,0.359235645158331,0.456638339744024
"High...Low.4090","UCP2","Glioma","High - Low",-0.0515289898980025,0.936365809196398,0.954517236716048
"High...Low.4091","SCGB1A1","Glioma","High - Low",0.164806719583251,0.740133734232745,0.801557781465166
"High...Low.4092","UGCG","Glioma","High - Low",0.764258550396986,0.0397160873098913,0.0821033228979659
"High...Low.4093","UGDH","Glioma","High - Low",0.648468807192581,0.081371584272773,0.141893664198654
"High...Low.4094","UNG","Glioma","High - Low",0.687565062153481,0.00020447352094562,0.00291335830605217
"High...Low.4095","USP4","Glioma","High - Low",0.538043742410831,0.00485385423395085,0.0190573815110502
"High...Low.4096","UPP1","Glioma","High - Low",0.376069076692058,0.34427410143481,0.440504315381323
"High...Low.4097","UQCRC1","Glioma","High - Low",0.565888472596873,0.0097691502154216,0.0304927897308058
"High...Low.4098","UQCRC2","Glioma","High - Low",0.861907556910133,2.15836789254342e-05,0.000993677236353672
"High...Low.4099","USF2","Glioma","High - Low",0.253390820702226,0.159073063338631,0.239276587174731
"High...Low.4100","USP1","Glioma","High - Low",1.88679612231851,5.81412951366944e-05,0.00151822896111937
"High...Low.4101","UVRAG","Glioma","High - Low",0.381343563073297,0.0934849312942779,0.1579473148861
"High...Low.4102","VASP","Glioma","High - Low",0.46566393826561,0.158728244634025,0.238936630388656
"High...Low.4103","VBP1","Glioma","High - Low",0.910741568846588,0.00331617555503083,0.0149886098438294
"High...Low.4104","VDAC1","Glioma","High - Low",0.495606444313641,0.0117916128536654,0.0343414988224855
"High...Low.4105","VDAC2","Glioma","High - Low",0.497630741797806,0.00791107219764632,0.0265065453827996
"High...Low.4106","VEGFB","Glioma","High - Low",0.41944658436362,0.0626549970685877,0.11631993926217
"High...Low.4107","VGF","Glioma","High - Low",1.60071075327173,0.117845050162359,0.189124045449923
"High...Low.4108","EZR","Glioma","High - Low",0.401233601029909,0.422066207107854,0.517495932379804
"High...Low.4109","VIM","Glioma","High - Low",-0.128869901621345,0.878291240480659,0.911568286529308
"High...Low.4110","VIPR2","Glioma","High - Low",0.702779580130602,0.270469213629113,0.364129537657784
"High...Low.4111","VLDLR","Glioma","High - Low",0.867835215793425,0.123265567085406,0.196259646816186
"High...Low.4112","VSNL1","Glioma","High - Low",-1.66881759622186,0.0854059621692526,0.147413216873872
"High...Low.4113","CLIP2","Glioma","High - Low",1.07057832614728,0.0635978626254076,0.117603504196736
"High...Low.4114","WEE1","Glioma","High - Low",1.85525028725481,0.00431775089726698,0.0176346320177211
"High...Low.4115","WNT2","Glioma","High - Low",-0.215652353395804,0.60750165061858,0.687047949514134
"High...Low.4116","WNT5A","Glioma","High - Low",0.635432686724008,0.349180341860454,0.445888411735484
"High...Low.4117","WNT10B","Glioma","High - Low",-0.0893645925624907,0.838825320092806,0.880868438406571
"High...Low.4118","WNT9B","Glioma","High - Low",0.86439346660182,0.0859818018662516,0.148118104675266
"High...Low.4119","XPO1","Glioma","High - Low",1.36938616693969,0.00569386737320571,0.0211919274490671
"High...Low.4120","XRCC4","Glioma","High - Low",0.754243197894864,0.0217713927032521,0.0528281983195754
"High...Low.4121","YY1","Glioma","High - Low",0.803928636246173,0.000166229178770112,0.00264151076069884
"High...Low.4122","YWHAB","Glioma","High - Low",0.453815522277005,0.0815744810597266,0.142190662273171
"High...Low.4123","YWHAH","Glioma","High - Low",-0.312065593593515,0.327214437575804,0.423039676699997
"High...Low.4124","YWHAZ","Glioma","High - Low",0.396251518298228,0.00400497738251949,0.0168783951872257
"High...Low.4125","ZFP36","Glioma","High - Low",0.256814547881555,0.720654977114892,0.785961708341029
"High...Low.4126","ZFP37","Glioma","High - Low",1.21115124640308,0.0101023547402719,0.0311540821877345
"High...Low.4127","ZFY","Glioma","High - Low",0.616455672016516,0.376247007545767,0.473158031484053
"High...Low.4128","ZIC3","Glioma","High - Low",0.725548523138169,0.0259646865025879,0.0601524425097108
"High...Low.4129","ZNF267","Glioma","High - Low",1.91195414818563,0.000170442094504883,0.00268241440558526
"High...Low.4130","ZNF7","Glioma","High - Low",0.985386131077703,0.0161662346390405,0.0427821101246814
"High...Low.4131","ZNF264","Glioma","High - Low",0.916044784850404,0.0372873376912494,0.0784952411140224
"High...Low.4132","CNBP","Glioma","High - Low",0.635911003369673,0.00412324902959898,0.0171614185612108
"High...Low.4133","ZNF35","Glioma","High - Low",0.846170445900583,0.0192418959444036,0.0483967317510605
"High...Low.4134","MZF1","Glioma","High - Low",1.04761631582606,0.00778630401373159,0.0261890225419475
"High...Low.4135","ZNF45","Glioma","High - Low",1.49543528206437,0.00167472837818723,0.00986537755249353
"High...Low.4136","ZNF74","Glioma","High - Low",0.985291232681682,0.0166541267184273,0.0436925255179194
"High...Low.4137","ZNF76","Glioma","High - Low",1.50251117567525,0.00349501622042253,0.0155236575272091
"High...Low.4138","ZNF91","Glioma","High - Low",1.86862723122276,0.00234030531652408,0.0120408478642697
"High...Low.4139","ZNF124","Glioma","High - Low",0.350854355192039,0.291608464928449,0.387096638257615
"High...Low.4140","ZNF131","Glioma","High - Low",0.944222412706204,9.3683213011921e-05,0.00196584613970848
"High...Low.4141","ZNF132","Glioma","High - Low",0.354839319733125,0.296953783386953,0.392798549314958
"High...Low.4142","ZNF134","Glioma","High - Low",0.457407365548986,0.131072250444223,0.205860627002118
"High...Low.4143","ZNF136","Glioma","High - Low",0.656325048365981,0.000306158786920509,0.00367785998579275
"High...Low.4144","ZKSCAN1","Glioma","High - Low",1.09236873318976,0.000107160415430203,0.00213187967488106
"High...Low.4145","ZNF140","Glioma","High - Low",1.20068872057991,3.04132050167672e-05,0.00114782973942315
"High...Low.4146","ZMYM2","Glioma","High - Low",1.06098440080117,0.00551220758745017,0.0207583681766099
"High...Low.4147","ZNF202","Glioma","High - Low",1.67334253818767,0.00511739407002571,0.019737823780215
"High...Low.4148","ZNF207","Glioma","High - Low",1.02328016273966,4.78244193267366e-09,6.26212946664289e-06
"High...Low.4149","BSN","Glioma","High - Low",0.46730089712564,0.49270589422714,0.585508978347024
"High...Low.4150","SLC30A3","Glioma","High - Low",-0.200057027901709,0.557552949202611,0.644422361974907
"High...Low.4151","ZYX","Glioma","High - Low",0.850747225186578,0.0129369986700854,0.0364686890389876
"High...Low.4152","DNALI1","Glioma","High - Low",1.10242304902036,0.0565168725512789,0.107515898472533
"High...Low.4153","PTP4A1","Glioma","High - Low",0.645289779649568,0.00129416578784799,0.00842536973415726
"High...Low.4154","CHIT1","Glioma","High - Low",0.136189374607974,0.791545773867087,0.84325932495449
"High...Low.4155","CXCR4","Glioma","High - Low",-0.250656981549318,0.50014155513363,0.592388378373564
"High...Low.4156","SCG2","Glioma","High - Low",2.22356462595224,0.00576041504391204,0.0213673865679842
"High...Low.4157","USP7","Glioma","High - Low",1.36929997907456,8.07562370528908e-06,0.000571579550254352
"High...Low.4158","ADAM12","Glioma","High - Low",0.659786457231881,0.225285170665873,0.314587184035293
"High...Low.4159","PDHX","Glioma","High - Low",0.4258648693639,0.0134496410348623,0.037418850340905
"High...Low.4160","CUL5","Glioma","High - Low",0.755721486479038,0.0178621815832294,0.0458872681284688
"High...Low.4161","KMT2D","Glioma","High - Low",1.11163779697527,0.00363297374161493,0.0159273087335098
"High...Low.4162","SLC7A5","Glioma","High - Low",0.638167003162262,0.0749556678801197,0.133351836307376
"High...Low.4163","TMEM187","Glioma","High - Low",1.14589435577715,0.0124918822153091,0.0356669659239549
"High...Low.4164","DYSF","Glioma","High - Low",0.750703181766135,0.0723110000375759,0.129704141711235
"High...Low.4165","TRRAP","Glioma","High - Low",0.834217276492007,0.00111838874907561,0.00777704847604672
"High...Low.4166","SNN","Glioma","High - Low",0.2096193772143,0.537914382493355,0.627087867198005
"High...Low.4167","ACOX2","Glioma","High - Low",0.529522165429422,0.242798531182899,0.334160601987479
"High...Low.4168","AXIN1","Glioma","High - Low",1.56277313958598,0.00545444886151328,0.0206179426653161
"High...Low.4169","CDC7","Glioma","High - Low",1.64111337921005,0.0175341527937331,0.0453335585782736
"High...Low.4170","CDC45","Glioma","High - Low",1.11980416352718,0.0353680295230404,0.0754249150773112
"High...Low.4171","FZD1","Glioma","High - Low",0.457945009427736,0.415121559487859,0.510816812323468
"High...Low.4172","FZD7","Glioma","High - Low",0.901527294976643,0.170749544789552,0.252860726020629
"High...Low.4173","H2BC21","Glioma","High - Low",-0.0933274538188014,0.852540320997298,0.891768889849706
"High...Low.4174","NME5","Glioma","High - Low",-0.196487912350173,0.582910429740667,0.665907273340106
"High...Low.4175","OR1E1","Glioma","High - Low",0.86117679949515,0.111087385128198,0.180603205968292
"High...Low.4176","SLC25A11","Glioma","High - Low",0.943848924853588,2.86266126493339e-08,1.9728256106862e-05
"High...Low.4177","TAGLN2","Glioma","High - Low",0.672861641217671,0.230280141302824,0.320366358926815
"High...Low.4178","ULK1","Glioma","High - Low",0.185898649642696,0.154600768937602,0.234190475297196
"High...Low.4179","BCAR3","Glioma","High - Low",0.674323165666609,0.208349377009384,0.295347704077175
"High...Low.4180","STX7","Glioma","High - Low",0.155640399373214,0.445874536245109,0.540581590517912
