"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.9250","RHBDF2","BrM","High - Low",0.527298469281775,0.147363550626474,0.356249537457123
"High...Low.9251","TMEM204","BrM","High - Low",-0.306475511328503,0.643812877670684,0.804137127254305
"High...Low.9252","HECTD3","BrM","High - Low",0.00691231614209967,0.977886647305521,0.988339536250844
"High...Low.9253","BEND5","BrM","High - Low",1.11692513981524,0.0306595125442043,0.141940886236859
"High...Low.9254","RPAP3","BrM","High - Low",1.43147593842157,0.0034386744376591,0.0383628830804233
"High...Low.9255","ARHGAP10","BrM","High - Low",-0.434396082485548,0.486753372741842,0.694794376559368
"High...Low.9256","PPP1R3B","BrM","High - Low",-0.00208341746843686,0.99709417002684,0.99916534909215
"High...Low.9257","PLEKHF2","BrM","High - Low",0.723058531300797,0.0663309080726515,0.223230551824969
"High...Low.9258","PARP8","BrM","High - Low",2.75858069440816,1.37374663536319e-05,0.000797457071731577
"High...Low.9259","FN3KRP","BrM","High - Low",0.887234167483785,0.00980248150541878,0.0731356947140477
"High...Low.9260","VEPH1","BrM","High - Low",-1.00920614303589,0.186673922600902,0.409336704888184
"High...Low.9261","FASTKD1","BrM","High - Low",0.872605410548006,0.100735136581977,0.282648327473298
"High...Low.9262","OGFOD2","BrM","High - Low",0.412350755157182,0.444422738808849,0.663934907013039
"High...Low.9263","SMC6","BrM","High - Low",2.13748381956112,0.00177008585817189,0.0249632068103071
"High...Low.9264","VTCN1","BrM","High - Low",-0.603915741352544,0.516573770282708,0.717235713205149
"High...Low.9265","RTL10","BrM","High - Low",1.02001737238875,0.0520231091270519,0.19449580349745
"High...Low.9266","CENPU","BrM","High - Low",0.356131475279264,0.441194358663479,0.661767886533941
"High...Low.9267","ZDHHC14","BrM","High - Low",0.909324767449893,0.0748265801675942,0.239040775574334
"High...Low.9268","MSANTD2","BrM","High - Low",-0.326612971556522,0.605140953251385,0.77661883643582
"High...Low.9269","SAP30L","BrM","High - Low",0.790842319370221,0.155132051642571,0.368039827571041
"High...Low.9270","NAA35","BrM","High - Low",0.175940290173822,0.72551644811659,0.854303098152604
"High...Low.9271","STEAP4","BrM","High - Low",-0.514934638628553,0.497612692112404,0.702837108798842
"High...Low.9272","GAL3ST4","BrM","High - Low",-0.143602775036754,0.799172633136746,0.893621071963704
"High...Low.9273","QTRT2","BrM","High - Low",0.840270264842631,0.0803727384593381,0.248379635751301
"High...Low.9274","YRDC","BrM","High - Low",1.2665598029938,0.00552713771641576,0.0518261773811371
"High...Low.9275","MANEA","BrM","High - Low",0.893303141202762,0.0521497514984572,0.194761084747308
"High...Low.9276","GALNT12","BrM","High - Low",0.581344840592653,0.207955992944742,0.435655037630569
"High...Low.9277","ZYG11B","BrM","High - Low",0.410201048803207,0.418638974968069,0.641274418022915
"High...Low.9278","OGFOD3","BrM","High - Low",1.12916447464613,0.0161596172857717,0.0988945957252607
"High...Low.9279","BBS1","BrM","High - Low",-0.0626353697420831,0.878901490754243,0.936254614760668
"High...Low.9280","C11orf80","BrM","High - Low",-0.477926709835614,0.0581357310401911,0.206626293775786
"High...Low.9281","LRRK1","BrM","High - Low",0.593094299599891,0.389751094421413,0.618028967675869
"High...Low.9282","PRKRIP1","BrM","High - Low",-0.872362485334821,0.00599997804818711,0.0546482375612875
"High...Low.9283","COLGALT1","BrM","High - Low",0.799527173975506,0.000305329793253748,0.00728757525525048
"High...Low.9284","MORC4","BrM","High - Low",0.684641469593128,0.105737982188387,0.290623648490283
"High...Low.9285","IPO4","BrM","High - Low",1.46580153973036,0.0167529255597033,0.101328762896779
"High...Low.9286","GTDC1","BrM","High - Low",0.678602127326444,0.169687010485316,0.387203084915883
"High...Low.9287","NAT10","BrM","High - Low",0.921773506406266,0.028584888962976,0.136274699184814
"High...Low.9288","NPEPL1","BrM","High - Low",0.745079565381289,0.0268924819841008,0.13179202275719
"High...Low.9289","AAGAB","BrM","High - Low",0.13729352626742,0.595126321394109,0.770227569186362
"High...Low.9290","VPS37B","BrM","High - Low",0.902344035522086,0.00621135952642675,0.0556899567236799
"High...Low.9291","SUV39H2","BrM","High - Low",-0.280753821533052,0.473853164570772,0.685879640605802
"High...Low.9292","ZNF768","BrM","High - Low",0.247787492721513,0.37460225127128,0.605439636701156
"High...Low.9293","PALB2","BrM","High - Low",1.53354617578468,0.00883218771238404,0.0685695372343245
"High...Low.9294","NARS2","BrM","High - Low",0.228429427174958,0.685619035241533,0.829840375459576
"High...Low.9295","TEFM","BrM","High - Low",1.31218020663373,0.00699906141376044,0.059814825399211
"High...Low.9296","AAMDC","BrM","High - Low",-0.0151039272615583,0.946004749366309,0.97332615765383
"High...Low.9297","BBS10","BrM","High - Low",0.879834712331346,0.0788811669926359,0.245548823150453
"High...Low.9298","TTLL7","BrM","High - Low",0.80257393847839,0.297392708576055,0.53422239252427
"High...Low.9299","CLIP4","BrM","High - Low",0.851897946157248,0.0898356532081877,0.265091919085118
"High...Low.9300","ECHDC3","BrM","High - Low",0.4042492214703,0.528364870881114,0.725257510167464
"High...Low.9301","ZFAND1","BrM","High - Low",-0.076526183845091,0.83476696698197,0.912124311009157
"High...Low.9302","SNIP1","BrM","High - Low",1.16281298383716,0.00965629455099189,0.0725129150662246
"High...Low.9303","ASB13","BrM","High - Low",0.590634195296453,0.262876545563539,0.49832559247072
"High...Low.9304","ZNF750","BrM","High - Low",0.723625230581374,0.252051117669096,0.486052637889235
"High...Low.9305","ASB7","BrM","High - Low",1.22833316184837,0.0147955747877581,0.0939515221368578
"High...Low.9306","C1orf115","BrM","High - Low",-1.31606392516778,0.00829621655637956,0.0658478905220092
"High...Low.9307","ISOC2","BrM","High - Low",0.345038740561712,0.402655494081106,0.627551336081374
"High...Low.9308","ELMO3","BrM","High - Low",-0.800386289422167,0.0483640721048483,0.186497620933525
"High...Low.9309","KATNBL1","BrM","High - Low",0.443591016657958,0.420772079383626,0.64277712438901
"High...Low.9310","RABL6","BrM","High - Low",0.0620265951327226,0.759812600959046,0.872376004004409
"High...Low.9311","GRTP1","BrM","High - Low",-0.0579784038838342,0.926912447571463,0.963385889504537
"High...Low.9312","ZFHX4","BrM","High - Low",0.13895478089422,0.828203432617914,0.909456960146816
"High...Low.9313","ACBD4","BrM","High - Low",0.307161838828943,0.593104654322354,0.769144801072463
"High...Low.9314","CCDC82","BrM","High - Low",1.03107947764926,0.0656930503538484,0.222144230065226
"High...Low.9315","KLHL36","BrM","High - Low",0.0243416804264418,0.932144035703703,0.965894334561634
"High...Low.9316","CLMN","BrM","High - Low",-0.0980720740928905,0.821218218085242,0.905488876971354
"High...Low.9317","FBXO31","BrM","High - Low",0.0635571656907128,0.880740246815317,0.937319344124162
"High...Low.9318","GSDMD","BrM","High - Low",1.12559162103684,0.0615909405787478,0.213757692556855
"High...Low.9319","SPRING1","BrM","High - Low",2.30987763339189,0.00312339127004891,0.0363596587160301
"High...Low.9320","UGT2A3","BrM","High - Low",-0.0642353395779021,0.938642583224488,0.969480231768961
"High...Low.9321","CARF","BrM","High - Low",-0.0132334936957696,0.978039829112012,0.988339536250844
"High...Low.9322","SHCBP1","BrM","High - Low",1.08900094751968,0.00376606390118646,0.0406537299209865
"High...Low.9323","HPS6","BrM","High - Low",-0.920180511665773,0.0535028881999876,0.196975572613774
"High...Low.9324","VASH2","BrM","High - Low",0.019331762603149,0.976608093761428,0.988092939012936
"High...Low.9325","GSTCD","BrM","High - Low",1.3928947609365,0.0176792720545021,0.104673108526917
"High...Low.9326","TTC21B","BrM","High - Low",0.719958318912484,0.181476282576846,0.402992570357155
"High...Low.9327","PTCD2","BrM","High - Low",0.162615623790226,0.777782250013736,0.88178068700909
"High...Low.9328","MMRN2","BrM","High - Low",0.68664311647826,0.313796813340889,0.549460660366126
