feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
SRR1804393	1591333	171923	1592	40026	26221	11205	327464	0	86403	4802	114826	84350	0	115181	5301	582614	0	0	1240067	0	1344	1050205	416380	10321	0	366918	0	1364	749	0	0	959	0	281484	0	1108999	693247	4859	0	40542	37226	412379	326441	91084	0	81928	0	11728	1595	17691	1896	2350	68726	119884	0	37337	235	24716	9910	7891	0	76097	0	8639	1117	0	0	6307	23	1002805	151229	17001	11281	2821	38004	2965	14365	5757	1964	68894	519	43929	824	2237	63294	1446	37352	266738	8577	0	0	0	1876	1507	782	49023	0	401	44747	53886	2716	3418	0	0	3490	0	585	13545	31560	61107	15469	0	2237	45994	4968	0	0	40567	89024	0	0	0	2812	0	0	13070	2860	1269	0	0	1475
SRR527897	0	21568	0	0	0	0	0	24854	0	0	1583908	0	0	291655	0	0	0	0	0	0	0	0	8325	0	376311	4034	0	0	0	0	0	0	0	0	0	2605	292	0	0	0	0	378309	782	0	0	0	0	0	0	1978	0	0	601	0	0	0	0	67787	394	0	0	0	0	1817	0	0	0	0	0	62591	111	0	0	0	0	0	0	0	786	4391	0	2869	539	0	0	0	0	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	0	0	1996	0	0	5487	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804125	47825	18809	0	333017	0	11705	3844	0	10769	155	33452	0	0	0	0	367850	0	0	34792	0	153079	48595	69161	671	0	48399	0	378	1930	0	0	0	0	920577	2742	21740	5910	134	0	173997	133684	272780	7082	187241	0	7807	0	7160	853	4923	0	14475	0	0	2775	0	6030	21544	2480	0	1915	45905	0	3688	737	204459	2470	2533	0	141185	20101	1021	0	1039	14082	26783	4400	1387	2127	79020	0	11571	17719	0	10174	0	0	0	1133	1774	5166	627	11516	641	0	12750	292	0	1316	2462	601	216	10654	0	550	0	0	2640	12086	0	1559	0	0	15611	0	7118	0	0	12296	595	0	0	0	0	0	0	0	0	0	0	0
SRR1804688	692484	73658	192525	10006	92730	29973	11780	0	1533162	17318	60906	0	0	32381	143	145257	0	0	805960	0	0	1129810	263132	5626	239799	475555	3783	6808	38264	0	0	10634	261	564211	14661	618237	103691	7702	387	174663	447910	0	395662	24769	0	202695	0	1576917	2984	37361	0	48052	5615	137737	5110	157552	903	32756	172819	0	116057	0	0	3526	0	74834	92191	33242	2019	1140	8147	21374	5798	0	167563	77549	9362	6847	12658	0	61820	6266	0	0	9042	50709	10247	188592	3622	5730	0	3168	13168	17520	3888	366341	27956	1557	213	16765	6989	535	7942	1738	14663	0	18034	64011	19533	286200	18365	0	98600	110911	7540	9511	368	2873	6989	9191	739	0	1391	4362	0	546	0	367	4937	7816	429
SRR527871	456993	18302	191944	7920	0	593	1649	0	0	0	266170	1809	0	0	0	33351	0	0	253603	0	77191	1863	0	0	303	419	0	0	0	0	0	0	0	296538	0	6801	521	0	0	79072	1724	58925	0	57632	0	0	0	433	0	3242	0	233	7597	0	0	0	0	2492	0	0	2517	45397	0	0	0	0	0	0	0	0	0	0	2567	0	0	0	152	0	0	1295	0	0	0	1109	0	0	1608	1199	0	0	0	1280	0	375	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	1317	11149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2644	974
SRR1564390	422169	102221	0	32521	30823	0	12435	24686	0	0	5424	0	0	6864	0	21903	0	0	1467330	0	192420	17300	23412	0	12940	77646	0	0	0	0	0	126047	0	154469	207	2042	158	462	7872	59401	1272	58776	7164	37613	0	0	0	66809	0	0	0	0	0	3308	0	0	2922	27630	0	0	0	0	0	14146	0	31488	8110	0	0	1000	0	26757	0	0	36751	6945	0	24494	0	0	8168	0	701	0	3648	0	0	0	0	0	0	0	0	0	8594	33618	1766	0	413	0	0	0	1432	0	0	1661	0	4457	2307	0	992	0	0	4103	0	2336	0	0	12573	2813	0	0	0	0	0	0	0	0	1702	0	0
SRR527906	1437686	856	249275	77285	172940	1818	0	0	0	0	20150	559	0	0	0	182243	0	0	1359455	0	0	456	0	0	9300	390	0	0	0	0	0	0	0	17155	0	0	5835	0	0	31347	0	0	0	1981	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4832	685	1216	0	11118	0	0	0	0	970	0	0	0	0	0	0	0	2016	0	0	0	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611	0	0	0	477	2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1613	1453
SRR1804482	650090	68093	118894	0	0	7638	764645	0	278514	26841	40340	1190	0	1119629	0	318310	0	3666	360918	0	0	323187	1519532	0	316264	1653872	68685	2267	13106	1446	0	0	0	637969	0	9406	176309	0	98606	101171	6746	1429018	288595	220157	6648	415	402	602474	2615	35523	17941	13523	186424	372372	3853	505944	56209	14643	10424	12719	0	0	742	55597	0	360358	64533	15522	9879	23833	0	638929	18585	0	0	18731	18133	31146	10860	5326	6265	24623	1030	0	37930	5104	17419	76384	383	0	0	9079	89332	35791	0	54663	6893	449	22517	0	3598	9278	7251	77214	3146	0	34273	5009	30599	11816	1801	0	5481	30744	7003	71146	742	15733	12470	0	0	0	1424	6848	0	20773	844	7806	12862	0	44
SRR1803358	1414811	0	0	0	85117	27786	1014	0	192422	0	1034696	23290	0	0	0	623338	519	0	665358	415	0	194789	19492	1432	62618	106289	23195	0	4740	291	6754	0	0	317833	3301	411292	269122	12936	0	177467	30593	428636	19101	135570	0	0	3281	0	9929	39788	2768	29590	147605	0	7282	0	1333	19898	18448	0	81845	0	0	10560	1786	311795	15058	951	0	0	78134	641	19751	0	0	14468	13980	0	8932	11078	0	0	0	2131	0	0	0	0	873	0	0	3300	0	1622	14804	9312	0	0	766	808	4897	912	116346	0	7858	0	32945	6635	7895	0	0	279	0	87786	8106	0	0	6387	7094	36	0	0	1705	0	7419	4685	2783	692	0	816	270
SRR1803779	1374453	164627	188504	1121866	35158	13746	5238	148717	122	46455	6744	0	0	237098	0	68622	0	0	815255	0	166494	254559	132951	8363	0	71669	32697	877	1911	0	0	20130	0	526867	1219	156558	126389	1095	234295	112635	657	174142	155614	56674	0	0	0	12845	3746	123302	0	13816	8860	9183	762	48357	2859	42403	5894	727	14644	200025	0	1040	1191	0	42637	1820	153	338345	0	35739	11946	0	218157	18269	3434	6540	6305	184425	39606	88986	0	0	1176	819	10252	1326	483	1466	1405	904	69799	4069	15899	7131	230	0	7822	12484	1600	4864	12990	3283	9362	1041	0	95797	13884	2092	211	0	14679	25150	22777	1200	0	944	10449	0	0	0	3282	0	1425	0	0	423	0	1645	717
SRR527884	0	0	43769	111498	20057	1575	5284	1252	1358007	0	253702	0	0	0	0	0	0	0	25257	0	33139	10894	6452	0	0	11788	0	0	0	0	0	0	0	0	0	2484	853	0	1644	0	135	0	379	0	0	0	0	1707	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	1201	0	0	7485	0	0	55018	0	523	0	0	0	1002	0	0	0	0	9693	328591	2428	0	0	0	1455	0	0	1130	0	0	0	0	0	39359	0	0	0	0	0	9047	5577	0	0	0	2317	14432	243	2580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527942	1353088	147554	240626	0	0	6173	1288	0	0	5155	0	1899	0	141973	0	0	0	0	167544	0	281432	37848	4708	0	0	633	0	629	0	0	0	0	0	0	0	4732	2243	0	0	0	17115	0	0	48923	0	0	1124	0	1181	14238	0	2196	2316	0	44	0	42	0	7425	0	28742	0	0	0	437	0	0	1396	439	0	475	590	7497	0	0	0	0	0	1159	6149	0	0	0	0	0	0	7641	0	15433	0	0	0	0	0	0	202	708	0	0	0	440	0	0	0	0	0	11846	7454	2522	781	0	0	3742	8099	1017	0	0	0	1672	0	0	0	0	0	0	0	0	0	0	0	848
SRR1564431	790927	19332	95522	0	10794	6421	0	0	1609	0	78588	984	0	215	0	0	0	0	30376	0	550883	15713	8776	0	0	1029	0	0	354	0	0	0	0	6270	423	480	4872	124	32612	23670	954	0	1236	8274	0	0	0	1533	1278	877	0	208	1398	0	443	0	0	61	914	372	11922	218120	0	0	0	14966	1383	384	0	42910	0	381	0	0	3180	345	154	981	730	5959	0	854	0	0	910	0	1715	0	0	0	0	172	729	834	0	301	0	0	0	190	2992	0	211	3098	0	0	0	0	145	0	0	0	144	20414	1235	0	0	5415	9054	346	0	0	0	0	0	0	0	0	0	976	0
SRR527889	1333469	0	139512	74244	66093	5610	0	0	1365	403	896417	0	0	0	0	138977	0	0	192141	0	0	7313	752	1233	1079	2301	0	216	0	0	0	0	0	108572	0	3260	510	0	0	29066	4267	0	2496	0	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	795	0	2588	30189	0	0	0	0	490	0	0	10581	5754	703	1527	0	0	0	0	0	0	0	0	9583	0	0	0	0	0	17851	0	0	265	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157	843	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	769
SRR1564226	844966	5390	639359	117705	101288	4268	0	0	0	0	420513	0	0	0	0	45027	0	0	21903	0	452954	3207	18088	0	859	8320	0	5868	0	0	0	0	0	1968	0	9287	0	0	6907	121221	0	86887	0	0	0	0	0	0	0	3201	0	0	511	0	0	0	0	39381	0	0	0	0	0	0	0	0	0	0	0	163680	0	0	0	0	0	508	0	0	1088	0	0	7305	0	0	0	0	0	2933	0	0	0	0	0	0	0	0	0	911	1008	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	1241	1240	0	0	10055	0	0	0	0	0	0	0	0	0	0	0	0
SRR527948	1320984	95714	0	34679	234041	5146	0	23323	0	0	286129	0	0	0	0	0	0	0	706915	0	0	6750	319	0	0	0	0	0	0	0	0	6551	0	107914	0	4378	528	0	9200	42462	0	257770	0	50145	0	0	0	1736	1127	6393	0	0	0	0	485	0	0	0	362	649	0	0	0	739	0	0	0	0	134	0	0	0	1781	0	0	0	0	0	0	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25597	0	0	0	0	0	0	0	0	0	0	0	3890	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1376	0
SRR1564218	0	0	0	0	0	6052	0	23132	0	0	1305380	0	0	0	0	0	0	0	0	0	0	18914	25663	0	558792	37347	0	0	7671	0	0	0	0	455444	1186	123698	7858	7285	0	900959	2261	0	0	124016	0	3469	0	9972	2852	3280	0	2518	1977	0	301	19801	45	1546	19854	4444	0	0	0	313	0	0	3578	2585	0	0	1990	5107	219	0	0	0	2395	0	383	36813	4539	9231	44	0	0	0	16470	11707	0	0	0	411	0	941	13263	3245	685	0	380	188	0	508	5442	0	3935	2076	0	1324	0	5116	0	0	0	2158	4308	1173	0	691	8177	506	0	0	649	0	0	0	0	0	0	0	0
SRR527890	1815	37862	0	0	37531	7611	3586	2002	467696	1639	64376	0	0	49529	0	102400	0	0	107486	0	0	21514	46918	0	27301	41622	0	0	0	0	0	45133	0	96293	596	328	871	0	17185	60704	20141	37330	2971	46419	0	0	0	48516	0	1926	0	0	0	2368	0	0	0	29271	456	0	0	0	0	7893	0	69401	2350	304	0	996	0	50818	0	0	31001	123	1696	36446	0	27408	1183	4122	0	0	3027	1927	4661	11406	4297	3819	1422	0	8789	1702	9280	8974	0	0	315	17168	0	2020	1218	1327	0	364	12267	6173	3170	7757	0	0	0	3668	0	40	0	0	3212	0	0	0	0	0	0	0	0	0	0	0	0
SRR1031071	1258904	0	489029	0	0	405	0	0	0	0	0	7915	0	0	0	180955	582	0	312121	0	0	0	0	0	0	0	11440	0	0	0	1211	0	0	0	0	0	0	0	0	0	503	0	0	0	0	0	0	0	1546	1691	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	4567	109	2603	0	0	0	866	0	0	0	0	0	0	22267	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	5214	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527883	192172	7484	1229413	127609	50900	260	67	0	0	0	99636	0	0	31642	0	89071	0	0	145586	0	0	908	2326	0	14322	415	0	0	0	0	0	0	0	28457	0	2195	0	0	81434	0	0	0	2262	0	0	0	0	3502	0	5990	0	0	0	1215	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	3180	0	0	0	0	0	0	0	0	0	0	0	1822	0	0	0	0	0	0	0	0	0	0	0	0	921	0	0	0	0	0	0	312	0	0	694	0	7358	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1803776	0	382490	226410	85002	302095	12099	13995	65205	0	0	180586	0	0	0	669	375172	0	0	1170876	542	0	314672	21365	3725	90525	75182	0	0	0	0	3059	0	0	240405	0	100551	2750	6311	79823	0	54064	15944	0	104099	0	12049	265	93480	4039	52881	20510	6812	19340	0	1349	27463	9963	0	11897	3672	11761	35422	0	2246	228	0	1062	4814	10802	36379	7319	9950	8718	0	0	0	0	2674	2886	88442	18640	58993	0	114	0	0	13473	0	0	0	0	1238	0	0	475	42558	394	2054	155	0	7057	20506	0	1449	18376	0	73193	1614	5444	0	0	0	14346	31347	18718	0	0	0	8145	4908	0	0	1507	227	951	386	1666	743	3135	2602	1454
SRR527919	0	0	0	0	417980	0	0	0	54284	0	1128892	11746	0	0	0	0	0	0	0	0	0	0	0	0	7310	337	0	0	0	0	0	0	0	0	0	1059	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	18671	0	992	0	0	0	0	0	0	0	0	3819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926	0	0	0	0	0	0	0	0	0	0	8751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0
SRR527893	616407	24122	0	185878	12018	881	0	0	35117	985	0	0	0	0	0	14669	0	0	0	0	0	7509	534	0	0	0	0	108	0	0	0	0	0	4056	0	22948	305	0	0	0	13254	112007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3374	224	0	15815	96191	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	99	0	0	0	0	0	0	0	0	0	306	0	2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47449	0	2275	0	0	0	0	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1031228	103519	105415	0	66488	90312	3808	0	0	1026483	0	1113450	0	0	54609	0	0	0	0	539873	83	0	87698	18414	0	12559	4719	15078	0	3615	2357	0	527601	0	246859	0	9287	4795	717	83603	0	7432	0	13563	55714	0	333	578	7001	1152	7860	0	184	7558	0	0	1856	292	50692	0	7133	9128	0	0	0	770	45593	2428	0	178	35394	357	1664	7687	0	17996	0	0	0	443	57126	0	0	0	0	0	1011	16488	25833	8245	0	0	0	8923	0	0	1875	1384	0	333	0	24	0	0	0	0	0	0	0	998	0	351	0	0	5055	45	0	0	0	145	0	0	0	89	0	0	0	3037	0	0	240	0
SRR1565763	499399	87641	1110952	810410	105516	0	31	0	0	0	460994	484	0	48620	0	81446	0	0	513672	0	0	16890	0	1430	0	2207	0	155056	0	0	0	0	0	83990	0	5603	0	0	0	42085	0	0	0	33762	0	0	0	0	0	30267	0	0	1456	0	0	0	0	0	0	0	0	21086	0	0	0	89691	0	0	0	0	0	2828	88036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1481	0	0	0	0	0	0	0	0	31332	1043	975	0	0	0	0	0	3612	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0
SRR1804002	1107705	0	0	460693	72505	5398	419	0	0	5366	0	0	0	67150	0	139128	0	0	240072	0	175816	85190	119296	667	0	88970	0	0	898	0	0	266626	0	0	49	177167	1693	2539	0	78472	12280	0	12559	79832	0	1331	0	0	0	3365	0	716	4165	48901	0	2490	0	27077	5925	3396	0	0	0	18	418	0	7183	0	0	167248	1749	22121	0	339	0	1108	1915	62	1096	3873	19541	610942	0	0	136939	4172	0	0	0	0	0	0	0	0	5120	9778	5427	0	0	2176	0	0	0	23930	157	1611	148774	500	5022	0	0	0	0	12469	91	115	0	1911	16443	0	0	0	0	0	0	0	0	0	0	0	0
SRR1564435	474065	24450	1090449	129486	119449	3613	233	17760	0	595	0	0	0	33526	0	628714	0	0	300111	0	0	13990	5862	584	36291	10700	0	0	0	0	0	5695	0	212661	0	0	0	127	8124	62827	13218	0	3961	21601	0	0	0	0	0	13533	929	0	460	1596	91	0	0	0	2139	2737	0	28084	0	0	0	342687	0	0	0	0	0	218	3152	0	0	0	523	0	0	11471	0	15553	0	0	0	0	1515	15151	0	0	0	0	0	0	0	0	0	0	0	685	0	0	0	912	7102	0	0	340	782	462	0	0	0	2699	7982	1565	0	0	0	0	0	0	45	44	0	0	0	0	0	1279	193
SRR527873	1085624	148683	0	111952	11322	44	439	0	0	0	901925	0	0	0	0	0	0	0	47678	0	0	2480	3125	0	12860	722	0	0	0	0	0	0	0	103288	0	138	0	0	0	29525	0	0	0	2411	0	0	0	0	0	9861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24899	0	0	0	0	0	24	0	0	643	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	826	0	0	0	0	0	0	0	0	0	0	0	3542	0	0	0	0	0	0	0	0	0	0	2555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	0
SRR1804396	0	0	0	369463	15965	243442	0	0	335976	0	0	32739	0	0	1049	26080	3839	72	51746	1821	0	761966	28822	0	0	267670	0	15498	0	20665	40288	7131	0	13099	0	132950	43048	59575	9996	0	660318	81232	151749	0	0	0	21821	32490	0	10405	2807	52350	89528	0	27774	0	0	0	25506	0	0	0	3200	6843	69874	0	56414	58814	12090	0	101841	48565	12669	0	0	0	71698	3752	41090	193	0	1104	0	4331	0	0	0	831832	1151	0	0	52235	0	0	0	138587	0	0	44556	5079	13897	0	22744	0	7165	900	0	19245	1879	0	0	1045	7128	0	3418	29793	0	0	1068343	0	0	11549	373	11538	24068	8638	8834	0	0	1940	1205
SRR1564432	1018287	0	172725	296434	228962	4829	5663	163233	0	0	415078	0	0	91108	0	117075	0	0	101869	0	0	125001	50636	0	63792	24880	0	4753	205	0	0	83824	0	197978	1013	110428	3224	666	21012	9654	0	0	16071	97980	0	0	0	14401	0	4320	0	2211	1699	0	181	0	2125	0	6005	6940	0	28139	0	0	1660	0	0	12497	0	24376	0	43346	0	0	0	2868	1092	18587	360	2961	0	33522	0	0	5955	0	0	0	0	1823	0	0	0	0	0	4312	1848	1013	651	0	0	0	14305	0	0	0	20025	36453	793	2949	0	0	0	7642	1273	0	0	1391	49005	847	0	0	91	0	2970	0	0	13	0	0	0
SRR1804133	696220	0	0	48482	171480	24139	8065	14794	0	0	1005089	1981	0	12816	0	365777	0	0	654410	0	0	291979	143396	266	0	50044	0	8152	1393	0	0	636838	0	645385	2612	14383	36228	800	141995	284308	43748	172838	158490	54389	0	62	0	108016	3081	40008	55614	0	3033	15772	0	1980	2792	153478	7887	127	0	99868	0	18581	7918	0	27816	6330	0	58481	26196	22009	0	0	51406	14546	200	14886	2339	170992	3637	31072	0	0	16791	5825	11058	0	5859	3458	0	552	2899	1791	600	148661	0	583	133	2336	627	0	5538	476	238	17812	0	17810	8767	25453	2314	0	20019	15616	5568	0	0	1381	39207	0	0	0	0	0	0	0	378	0	0	3844	0
SRR1568839	1005058	0	0	2006	41124	0	0	0	0	0	325021	0	0	0	0	33661	0	0	22145	0	0	0	2387	0	0	0	0	0	0	0	0	0	0	15817	0	1207	0	0	0	10138	0	10848	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6525	11831	0	0	0	0	243	0	0	0	703	0	0	0	0	0	0	0	0	696	0	0	0	0	0	0	0	3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527887	193967	10997	0	0	0	1044	477	4004	0	0	40560	0	0	0	0	210891	0	0	9278	0	79177	18765	13491	0	0	22524	0	0	0	0	0	15491	0	74632	0	3340	0	0	0	49083	873	13069	199	21596	0	0	0	97581	0	6545	1763	0	634	0	0	0	0	13221	0	0	0	0	0	1137	0	34246	0	28	0	19043	1740	13928	0	0	38418	0	0	15333	0	7926	0	123292	405	0	5232	51	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	592	16692	0	0	0	0	0	0	0	0	1048	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	1942	0
SRR527867	998577	0	0	446457	146155	0	0	0	0	0	0	852	0	0	0	0	5872	0	210898	0	0	0	0	0	0	5863	1726	0	0	13124	9582	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	728	0	0	1742	0	0	2068	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	4820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15222	0	0	0	0	3301	0	0	3305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12449
SRR549739	649707	4413	67499	66820	66893	54	3030	0	23441	892	71575	0	0	984	0	153596	0	0	43344	0	0	6080	23994	0	0	13	0	167	3690	0	0	1290	0	25533	0	14177	91	0	1824	10816	210	0	0	3012	0	0	0	10112	0	0	0	0	0	0	0	0	1455	0	0	0	0	4470	0	66	0	7595	43159	21306	0	107807	0	2552	0	0	4779	0	0	2149	2197	7370	1281	0	0	0	3838	443	0	0	0	0	6763	0	993	1173	0	1237	0	0	0	0	0	8880	0	0	0	790	94872	2591	7464	0	0	0	0	9265	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804009	964136	0	0	623944	125921	0	0	0	0	0	0	0	0	0	0	0	0	0	110772	0	0	3173	0	0	23558	0	0	0	0	0	0	0	0	170428	0	5408	641	0	0	39020	3096	0	1080	15710	0	348	0	477	0	5428	0	0	1074	8161	0	0	0	0	0	1045	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7809	0	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13683	0	360	0	0	0	0	5535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1031166	960236	110369	173740	0	130686	8748	151	17298	3026	2215	288662	0	0	53779	0	75413	0	0	258212	0	0	100181	18054	0	43593	11809	840	0	0	0	0	89687	0	117855	0	20566	8805	527	78144	78664	72354	0	21789	12310	0	0	0	18458	1675	48891	6418	3073	9972	0	0	0	215	0	11538	543	7391	28919	0	5531	461	18212	5299	2434	0	104205	9566	3824	893	0	0	0	0	987	10309	118614	1183	10227	2079	0	5612	0	12601	0	458	0	0	1437	17397	1431	789	6259	4857	992	0	1251	690	0	2651	0	234	0	26939	5821	102	6335	0	1102	7256	70212	5712	2642	0	2797	9375	0	0	0	2084	0	535	0	1491	0	0	0	0
SRR1804203	941990	258847	359447	0	24715	1736	2019	2480	5627	976	298169	375	0	23679	0	54917	0	0	181152	0	332985	338323	68194	2115	40732	40568	0	0	6013	0	0	386191	0	227475	0	346734	47688	1928	11718	15713	67139	37498	73029	42854	0	97507	0	5414	0	5992	15548	3009	10363	0	0	266	6227	38609	0	109	0	0	0	22486	2128	2579	102478	0	708	79861	71645	7258	10576	0	5352	0	8083	240566	2537	26348	5189	5493	0	0	53286	0	24909	0	6221	17335	0	1514	7464	444	47001	53235	4427	374	841	6259	375	0	29376	0	9464	7849	162433	3255	43939	37741	3049	727	5018	96354	1844	0	0	0	39539	0	49	0	135	793	4980	0	0	43	0	0	399
SRR1804296	920024	0	164032	0	84473	1957	74722	68226	0	13071	723525	0	0	54061	0	0	0	0	132495	0	0	252890	146068	1399	41972	51460	0	780	0	0	0	0	0	18	3932	660676	8632	0	146362	0	0	0	527159	0	0	0	0	65149	0	3317	0	0	21881	71008	0	0	3331	18994	2952	0	68567	23128	0	5510	1395	0	141831	6027	2238	82067	83858	5596	0	0	39834	60034	487	0	3412	167111	111895	296452	0	0	297903	0	0	34653	3302	1265	1437	0	0	0	0	8405	2569	0	9031	3125	650	3911	36443	0	559	10378	0	112791	7416	54522	2303	0	9953	3281	358	8602	0	0	47582	0	73	0	0	0	1928	13897	0	0	0	0	0
SRR527898	903711	76620	22376	7505	108320	0	0	0	32313	0	404510	0	0	24230	0	74976	0	0	261595	0	0	3691	8218	0	0	4636	0	0	0	0	0	228519	0	87098	0	8870	0	0	0	45835	0	18880	4943	5808	0	0	0	5090	0	0	3903	0	0	2997	0	0	0	4946	0	0	24	17438	0	0	0	29430	1336	0	0	10742	4554	2989	0	0	22508	1214	0	0	0	3208	165	5587	0	0	0	0	0	6984	0	0	0	254	3900	0	0	0	0	0	0	0	0	0	1139	376	0	0	0	0	21	0	0	0	0	563	700	0	0	228	725	0	0	0	0	0	0	0	0	0	0	0	0
SRR1031075	870833	20501	299519	8353	55547	1090	21854	128	16850	748	79821	0	0	309454	0	36240	0	0	294762	0	0	143954	70512	0	0	7861	0	0	1979	0	0	20435	0	145983	0	11157	1501	0	14203	27921	11802	0	57672	36924	0	64141	0	1360	0	11699	0	0	0	0	0	0	1367	4257	2172	0	0	0	0	3791	0	19513	6412	3307	0	51730	1634	5932	0	0	61241	303	441	22512	0	11782	0	1629	0	0	17388	0	413	9066	0	0	0	0	5109	880	19488	1978	0	25	0	0	0	0	106	58	0	0	0	2983	2820	10217	0	0	7416	953	330	0	0	0	6696	2560	0	0	1188	0	0	0	0	0	563	0	0
SRR1565464	88345	21221	291105	868388	145177	4826	422	0	79303	1681	633487	0	0	23386	0	317578	0	0	209520	0	0	31429	29590	0	1809	43710	0	4759	0	0	0	3860	0	597331	0	8938	1217	34	0	193103	4490	464069	7698	207864	0	0	0	802	0	1299	0	284	2517	0	0	353	0	12832	4983	0	3317	0	0	2707	0	0	0	0	0	102941	16618	6028	0	0	57263	0	343	552	2296	4241	3083	1244	0	0	0	0	0	9150	0	0	1137	0	14164	412	18577	1283	429	0	940	0	0	0	3005	0	0	0	4085	236	245	0	0	0	0	13377	2071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
